date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:27	104992/104992	---M--	200	added ('OK')	image/jpeg	etag:%2219a20-6409c74c-9bbddff8dbf3e42;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/0.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/0.jpg	(from https://www.ganeshthread.com/exhibition.php)
15:49:28	102667/102667	---M-Z	200	added ('OK')	text/css	etag:%221910b-60a7d598-7abeec9984ee7aca;gz%22	https://www.ganeshthread.com/css/map-animation.css	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/css/map-animation.css	(from https://www.ganeshthread.com/dealer-network.php)
15:49:29	867182/867182	---M-Z	200	added ('OK')	text/css	etag:%22d3b6e-60a7c094-a67df9c79dfe174f;gz%22	https://www.ganeshthread.com/css/map.css	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/css/map.css	(from https://www.ganeshthread.com/dealer-network.php)
15:49:29	153837/153837	---M--	200	added ('OK')	image/png	etag:%22258ed-60a7988e-833534b24d2d3d47;;;%22	https://www.ganeshthread.com/images/map.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/map.png	(from https://www.ganeshthread.com/dealer-network.php)
15:49:29	3688/3688	---M--	200	added ('OK')	image/png	etag:%22e68-5ee4e740-525f002ccae949e3;;;%22	https://www.ganeshthread.com/images/mapicon.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/mapicon.png	(from https://www.ganeshthread.com/dealer-network.php)
15:49:29	28960/28960	---M--	200	added ('OK')	image/png	etag:%227120-60a7d434-dfea08e6c1030911;;;%22	https://www.ganeshthread.com/images/india.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/india.png	(from https://www.ganeshthread.com/dealer-network.php)
15:49:31	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5c6bca0e-3edb1a532ba97a43;gz%22	https://www.ganeshthread.com/fonts/lg.eot?n1z373	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/fonts/lgd641.eot	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:31	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5c6bca0e-3edb1a532ba97a43;gz%22	https://www.ganeshthread.com/fonts/lg.eot?	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/fonts/lgd41d.eot	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:32	3956/3956	---M--	200	added ('OK')	application/x-font-woff	etag:%22f74-5c6bca0e-e81931f3c975da2b;;;%22	https://www.ganeshthread.com/fonts/lg.woff?n1z373	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/fonts/lgd641.woff	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:32	3880/3880	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f28-5c6bca0e-ef668490059d8917;gz%22	https://www.ganeshthread.com/fonts/lg.ttf?n1z373	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/fonts/lgd641.ttf	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:32	8855/8855	---M-Z	200	added ('OK')	image/svg+xml	etag:%222297-5c6bca0e-7bad0165cfcd393f;gz%22	https://www.ganeshthread.com/fonts/lg.svg?n1z373	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/fonts/lgd641.svg	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:33%20GMT	https://www.ganeshthread.com/img/vimeo-play.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/img/vimeo-play.png	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:33%20GMT	https://www.ganeshthread.com/img/video-play.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/img/video-play.png	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:34%20GMT	https://www.ganeshthread.com/img/youtube-play.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/img/youtube-play.png	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:34	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:34%20GMT	https://www.ganeshthread.com/img/loading.gif	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/img/loading.gif	(from https://www.ganeshthread.com/css/lightgallery.css)
15:49:37	834290/834290	---M--	200	added ('OK')	image/jpeg	etag:%22cbaf2-6409ce6a-78778a84a8b06b1f;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/1.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/1.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:37	794913/794913	---M--	200	added ('OK')	image/jpeg	etag:%22c2121-6409ce6a-caef08694581cc21;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/4.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/4.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:38	768440/768440	---M--	200	added ('OK')	image/jpeg	etag:%22bb9b8-6409ce6a-cad4a4e905431e81;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/3.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/3.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:38	717378/717378	---M--	200	added ('OK')	image/jpeg	etag:%22af242-6409ce6a-90724aee599923d;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/7.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/7.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:38	491172/491172	---M--	200	added ('OK')	image/jpeg	etag:%2277ea4-6409ce6a-e450c55f5de9e07a;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/2.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/2.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:39	719819/719819	---M--	200	added ('OK')	image/jpeg	etag:%22afbcb-6409ce6a-90510b86fe28c121;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/5.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/5.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:39	472252/472252	---M--	200	added ('OK')	image/jpeg	etag:%22734bc-6409ce6a-6be21aa37f8cf233;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/8.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/8.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:39	127620/127620	---M--	200	added ('OK')	image/jpeg	etag:%221f284-6409c9fa-32f9233550dbc89d;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/1.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/1.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:39	801157/801157	---M--	200	added ('OK')	image/jpeg	etag:%22c3985-6409ce6a-830bcfc82753774f;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/6.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/6.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:40	108286/108286	---M--	200	added ('OK')	image/jpeg	etag:%221a6fe-6409ca04-2d1bf53feabdb6f6;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/2.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/2.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:40	92030/92030	---M--	200	added ('OK')	image/jpeg	etag:%221677e-6409ca1a-463883d5a12ea8de;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/3.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/3.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:40	830860/830860	---M--	200	added ('OK')	image/jpeg	etag:%22cad8c-6409ce6a-1080e2b59e6a14bb;;;%22	https://www.ganeshthread.com/images/exhibition/bangladesh-exibition/9.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/bangladesh-exibition/9.jpg	(from https://www.ganeshthread.com/bangladesh-exhibition.php)
15:49:40	109952/109952	---M--	200	added ('OK')	image/jpeg	etag:%221ad80-6409ca34-622e7bf66e596581;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/4.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/4.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:41	116632/116632	---M--	200	added ('OK')	image/jpeg	etag:%221c798-6409ca46-5ffe81056995965c;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/6.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/6.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:41	118173/118173	---M--	200	added ('OK')	image/jpeg	etag:%221cd9d-6409cabe-3455c31789b17395;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/9.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/9.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:42	99890/99890	---M--	200	added ('OK')	image/jpeg	etag:%2218632-6409cac8-c0996241828ac69f;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/10.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/10.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:42	104992/104992	---M--	200	added ('OK')	image/jpeg	etag:%2219a20-6409cade-a760df9f2c88f51f;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/12.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/12.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:42	126541/126541	---M--	200	added ('OK')	image/jpeg	etag:%221ee4d-6409cae8-f17c58b35f099c6a;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/13.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/13.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:42	98634/98634	---M--	200	added ('OK')	image/jpeg	etag:%221814a-6409caf0-69b5c7c10f606fe6;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/14.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/14.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:43	116345/116345	---M--	200	added ('OK')	image/jpeg	etag:%221c679-6409cafc-60f99188c93ad087;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/15.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/15.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:43	98062/98062	---M--	200	added ('OK')	image/jpeg	etag:%2217f0e-6409cb30-5dcc97f9f322cad0;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/16.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/16.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:44	193347/193347	---M--	200	added ('OK')	image/jpeg	etag:%222f343-6409cad4-d91da6bbdbb562ac;;;%22	https://www.ganeshthread.com/images/exhibition/surat-exibition/11.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/exhibition/surat-exibition/11.jpg	(from https://www.ganeshthread.com/surat-exhibition.php)
15:49:44	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:44%20GMT	https://www.ganeshthread.com/images/countdown-timer/countdown-timer-img-1.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/countdown-timer-img-1.jpg	(from https://www.ganeshthread.com/css/map.css)
15:49:44	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:45%20GMT	https://www.ganeshthread.com/images/countdown-timer/countdown-timer-img-2.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/countdown-timer-img-2.jpg	(from https://www.ganeshthread.com/css/map.css)
15:49:45	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:45%20GMT	https://www.ganeshthread.com/images/countdown-timer/countdown-timer-img-3.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/countdown-timer-img-3.jpg	(from https://www.ganeshthread.com/css/map.css)
15:49:45	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:45%20GMT	https://www.ganeshthread.com/images/countdown-timer/countdown-timer-img-4.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/countdown-timer-img-4.jpg	(from https://www.ganeshthread.com/css/map.css)
15:49:45	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:46%20GMT	https://www.ganeshthread.com/images/countdown-timer/circle-img-1.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/circle-img-1.png	(from https://www.ganeshthread.com/css/map.css)
15:49:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:46%20GMT	https://www.ganeshthread.com/images/countdown-timer/circle-img-2.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/circle-img-2.png	(from https://www.ganeshthread.com/css/map.css)
15:49:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:47%20GMT	https://www.ganeshthread.com/images/countdown-timer/circle-img-3.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/circle-img-3.png	(from https://www.ganeshthread.com/css/map.css)
15:49:47	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:47%20GMT	https://www.ganeshthread.com/images/countdown-timer/circle-img-4.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/countdown-timer/circle-img-4.png	(from https://www.ganeshthread.com/css/map.css)
15:49:47	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:48%20GMT	https://www.ganeshthread.com/img/cross-out.svg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/img/cross-out.svg	(from https://www.ganeshthread.com/css/map.css)
15:49:47	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:48%20GMT	https://www.ganeshthread.com/images/text-mask-image.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/text-mask-image.jpg	(from https://www.ganeshthread.com/css/map.css)
15:49:48	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:48%20GMT	https://www.ganeshthread.com/images/products/ribbon-background.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/www.ganeshthread.com/images/products/ribbon-background.png	(from https://www.ganeshthread.com/css/map.css)
15:49:50	1150/1150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:50%20GMT	https://wp.xpeedstudio.com/blo/wp-content/uploads/2019/06/about_us_bg_img.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/wp.xpeedstudio.com/blo/wp-content/uploads/2019/06/about_us_bg_img.12e.delayed	(from https://www.ganeshthread.com/css/map-animation.css)
15:49:51	1150/1150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:51%20GMT	https://wp.xpeedstudio.com/blo/wp-content/uploads/2019/06/callbg.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/wp.xpeedstudio.com/blo/wp-content/uploads/2019/06/callbg.jpg	(from https://www.ganeshthread.com/css/map-animation.css)
15:49:51	1150/1150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:52%20GMT	https://wp.xpeedstudio.com/blo/wp-content/uploads/2019/07/record.png	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/wp.xpeedstudio.com/blo/wp-content/uploads/2019/07/record.png	(from https://www.ganeshthread.com/css/map-animation.css)
15:49:52	1150/1150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2010:19:53%20GMT	https://wp.xpeedstudio.com/blo/wp-content/uploads/2019/06/testibg.jpg	C:/Users/HET%20SAVALIYA/OneDrive/Desktop/koll/wp.xpeedstudio.com/blo/wp-content/uploads/2019/06/testibg.jpg	(from https://www.ganeshthread.com/css/map-animation.css)
